T;P;F
19.97667633;;
20.01397926;0.00725;137.9310345
20.03127578;0.001395833333;716.4179104
20.05071434;0.001770833333;564.7058824
20.06749094;0.000125;8000
20.08285531;0.000125;8000
20.34202352;0.000125;8000
20.38189828;0.000125;8000
20.39743984;0.000125;8000
20.41552047;0.000125;8000
20.4319032;0.000125;8000
20.45762887;0.000125;8000
20.47611086;0.000125;8000
20.49308395;0.000125;8000
20.51654645;0.000125;8000
20.53217488;0.000125;8000
20.55006965;0.000125;8000
20.56723496;0.000125;8000
20.58666668;0.000125;8000
20.60378746;0.000125;8000
20.61733863;0.000125;8000
20.63036871;0.000125;8000
20.64516254;0.000125;8000
20.65974832;0.000125;8000
20.6734234;0.000125;8000
20.69292559;0.000125;8000
20.70790621;0.000125;8000
20.72201516;0.000125;8000
20.73550332;0.000125;8000
20.75389144;0.000125;8000
20.77583648;0.000125;8000
20.79374199;0.000125;8000
20.81044625;0.000125;8000
20.82801914;0.000125;8000
20.84564441;0.000125;8000
20.86497746;0.000125;8000
20.88043242;0.000125;8000
20.90033625;0.000125;8000
20.91657625;0.0002083333333;4800
20.96872508;0.000125;8000
21.00613746;0.007333333333;136.3636364
21.29316973;0.003104166667;322.147651
21.54058625;;
21.58045578;0.004083333333;244.8979592
21.63799441;0.007375;135.5932203
21.67769809;0.006520833333;153.3546326
21.84210633;;
21.88513711;0.0069375;144.1441441
21.90195074;0.0069375;144.1441441
21.91594375;0.005145833333;194.3319838
21.93384996;;
21.94981856;;
21.96501152;0.004979166667;200.8368201
21.98355586;0.007020833333;142.4332344
22.0028582;;
22.01686172;;
22.02943992;;
22.04569887;0.005166666667;193.5483871
22.06260215;0.003208333333;311.6883117
22.07774621;0.003208333333;311.6883117
22.09203289;;
22.10558387;;
22.1191523;;
22.13090312;0.0031875;313.7254902
22.14490688;;
22.15827973;;
22.1715368;;
22.22267441;;
22.23960852;;
22.27101031;0.006625;150.9433962
22.30655773;0.00175;571.4285714
22.32099543;0.00175;571.4285714
22.33497074;0.004666666667;214.2857143
22.35671613;;
22.39264051;0.0043125;231.884058
22.43013723;;
22.45175984;;
22.48997316;;
22.50362996;;
22.51631891;;
22.5317727;0.001395833333;716.4179104
22.54905273;0.0002291666667;4363.636364
22.56294113;0.0002291666667;4363.636364
22.96492844;0.000125;8000
22.98633481;0.000125;8000
23.00868719;0.000125;8000
23.0308973;0.000125;8000
23.04965512;0.000125;8000
23.06769098;0.000125;8000
23.08791359;0.000125;8000
23.16078957;0.007395833333;135.2112676
23.17513387;0.007395833333;135.2112676
23.46479191;0.0049375;202.5316456
23.48519781;0.006666666667;150
23.58853449;;
23.70314906;0.005333333333;187.5
23.72095106;0.005333333333;187.5
23.75575266;0.007;142.8571429
23.78017262;;
23.79774453;;
23.85764586;0.005083333333;196.7213115
23.89093547;0.00225;444.4444444
23.90588785;0.005395833333;185.3281853
23.91888949;0.005395833333;185.3281853
23.9465957;;
23.96567691;;
24.00344949;;
24.02351992;;
24.06996039;0.004791666667;208.6956522
24.08648336;;
24.10424746;;
24.12102809;;
24.13803543;;
24.15119434;;
24.1660343;;
24.18273168;;
24.19593188;;
24.23508332;;
24.25153531;0.0066875;149.5327103
24.2696043;;
24.28665371;0.0059375;168.4210526
24.34828262;;
24.38986832;;
24.42652578;0.003979166667;251.3089005
24.44335223;0.007291666667;137.1428571
24.4588352;0.007291666667;137.1428571
24.47356731;;
24.48955434;;
24.50574457;;
24.52309691;;
24.53745734;;
24.57841469;;
24.5961425;0.003208333333;311.6883117
24.63298719;;
24.65076965;0.0002916666667;3428.571429
24.66963828;0.0036875;271.1864407
24.68629844;0.00025;4000
24.70273383;0.00025;4000
25.29684984;0.0002083333333;4800
25.31779199;0.000125;8000
25.33735418;0.000125;8000
25.42067672;0.006895833333;145.0151057
25.52496172;0.007479166667;133.7047354
25.74633856;;
25.76498719;0.0065;153.8461538
25.83618434;0.006708333333;149.068323
25.88855094;;
26.02939242;;
26.04679648;0.0069375;144.1441441
26.06569227;;
26.08334766;;
26.19569137;;
26.21360273;0.004979166667;200.8368201
26.22698129;;
26.24179504;;
26.3120543;;
26.35005953;;
26.36696617;;
26.42315231;0.004916666667;203.3898305
26.44035813;0.004916666667;203.3898305
26.45413199;0.0049375;202.5316456
26.47070543;0.003625;275.862069
26.48863484;0.003270833333;305.7324841
26.50909914;0.003645833333;274.2857143
26.52846902;0.005125;195.1219512
26.54698742;0.003583333333;279.0697674
26.61365734;0.006125;163.2653061
26.63149418;0.0015;666.6666667
26.64752367;0.00375;266.6666667
26.66245727;0.0038125;262.295082
26.67931871;0.0038125;262.295082
27.69489711;;
27.71015363;0.005104166667;195.9183673
27.80910277;;
27.85494848;0.006395833333;156.3517915
28.01970359;;
28.03950512;0.0050625;197.5308642
28.27871371;;
28.31920863;0.001895833333;527.4725275
28.35402965;0.0015;666.6666667
29.25755762;0.007354166667;135.9773371
29.3349868;;
29.62139078;0.006770833333;147.6923077
29.71185062;;
29.72576859;;
29.73857719;;
29.75132477;0.003625;275.862069
29.77017688;0.006875;145.4545455
29.8054516;0.005520833333;181.1320755
29.82089848;0.005520833333;181.1320755
29.83872738;;
29.88763656;;
29.94945273;;
29.99179356;0.0051875;192.7710843
30.00566453;0.001604166667;623.3766234
30.01930008;0.001604166667;623.3766234
30.03155203;0.003479166667;287.4251497
30.05006793;0.00125;800
30.06898316;0.006125;163.2653061
30.54281281;0.006020833333;166.0899654
30.66360164;0.006791666667;147.2392638
30.6805384;0.006791666667;147.2392638
30.80588531;0.005958333333;167.8321678
30.95650336;0.0061875;161.6161616
31.18025699;;
31.20217805;;
31.46496445;;
31.57872356;0.00725;137.9310345
31.64048891;;
31.66113957;;
31.68102445;0.006333333333;157.8947368
31.71349504;;
31.99059332;0.006166666667;162.1621622
32.01152813;0.006875;145.4545455
32.31259051;0.006416666667;155.8441558
32.37766676;0.002166666667;461.5384615
32.39554293;0.000125;8000
32.41356914;0.007479166667;133.7047354
32.45384859;0.0008541666667;1170.731707
32.69817453;0.007395833333;135.2112676
32.718185;0.007020833333;142.4332344
32.75847699;0.006416666667;155.8441558
32.98013207;;
33.0894159;0.0068125;146.7889908
33.10777203;0.006145833333;162.7118644
33.14662945;;
33.16462297;;
33.18278129;;
33.19589543;;
33.24676699;;
33.25955086;;
33.31127066;;
33.32599723;;
33.40881785;;
33.46613168;;
33.48433785;;
